"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"231","RT @ProudElephantUS: Joe Biden belongs in prison, not the White House.",FALSE,0,NA,2022-12-02 02:29:28,FALSE,NA,"1598504591389503488",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","khickshopkins52",118,TRUE,FALSE,NA,NA
"232","RT @dellavolpe: Newt Gingrich on Joe Biden.

""Republicans must learn to quit underestimating @POTUS.""

""Conservatives’ hostility to Biden a…",FALSE,0,NA,2022-12-02 02:29:26,FALSE,NA,"1598504585068679168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","charli_stone",5820,TRUE,FALSE,NA,NA
"233","RT @pawelwargan: Nothing speaks ""dictatorship of capital"" quite like Joe Biden seeking to mobilize Congress to shut down a rail workers' st…",FALSE,0,NA,2022-12-02 02:29:26,FALSE,NA,"1598504583390797827",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aiyunisj",159,TRUE,FALSE,NA,NA
"234","RT @LifeNewsHQ: BREAKING: A federal appeals court has blocked Joe Biden’s mandate attempting to force Christian doctors to kill babies in a…",FALSE,0,NA,2022-12-02 02:29:25,FALSE,NA,"1598504582405136385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Myers64",1901,TRUE,FALSE,NA,NA
"235","RT @dougmillsnyt: French President Emmanuel Macron winks as he and Mrs. Brigitte Macron are greeted by President Joe Biden and First Lady D…",FALSE,0,NA,2022-12-02 02:29:25,FALSE,NA,"1598504580647714821",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FiveMeadows",61,TRUE,FALSE,NA,NA
"236","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:29:25,FALSE,NA,"1598504580454703105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pennycooper294",1181,TRUE,FALSE,NA,NA
"237","RT @jai_lies: Joe Biden campaigned on *12 weeks* of paid leave for *all workers* https://t.co/5cGZ9oB0QV",FALSE,0,NA,2022-12-02 02:29:24,FALSE,NA,"1598504578433306624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","uberpreeya",727,TRUE,FALSE,NA,NA
"238","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:29:24,FALSE,NA,"1598504578130984960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tc904007",1466,TRUE,FALSE,NA,NA
"239","@blueheartedly The same people that think a man can be a woman and a woman can be a man and that Joe Biden actually… https://t.co/eu0p5CyzOq",FALSE,0,"blueheartedly",2022-12-02 02:29:22,TRUE,"1598312247067086851","1598504569268572162","702577251020382209","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PilzPoppy",0,FALSE,FALSE,NA,NA
"240","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:29:21,FALSE,NA,"1598504565132824576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SolidDeplorable",1466,TRUE,FALSE,NA,NA
"241","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:29:20,FALSE,NA,"1598504557839106055",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LulaLov73892951",1466,TRUE,FALSE,NA,NA
"242","RT @HawleyMO: At the behest of Joe Biden, US Senate now using federal law to force railroad workers to accept contracts they voted to reject",FALSE,0,NA,2022-12-02 02:29:18,FALSE,NA,"1598504553183338497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","susanvice02",1323,TRUE,FALSE,NA,NA
"243","RT @rising_serpent: 1. Story time.
In 2016, Joe Biden, returned a rental car to an Arizona 𝘏𝘦𝘳𝘵𝘻.
Inside it police discovered a used 𝑐𝑟𝑎𝑐𝑘…",FALSE,0,NA,2022-12-02 02:29:17,FALSE,NA,"1598504548808663041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KDubSmiles",4476,TRUE,FALSE,NA,NA
"244","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:29:17,FALSE,NA,"1598504547462557698",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bnhunter3273",1466,TRUE,FALSE,NA,NA
"245","RT @NEWSMAX: A federal appeals court on Wednesday declined to put on hold a Texas judge's ruling that said President Joe Biden's plan to ca…",FALSE,0,NA,2022-12-02 02:29:16,FALSE,NA,"1598504542831710208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lucarini_linda",472,TRUE,FALSE,NA,NA
"246","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:29:15,FALSE,NA,"1598504540239794177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suzy2313922857",1181,TRUE,FALSE,NA,NA
"247","RT @mjoyce317: 20,000 Active Duty Soldiers kicked out of the military 
40,000 National Guardsmen cut off from their benefits 
22,000 Reserv…",FALSE,0,NA,2022-12-02 02:29:15,FALSE,NA,"1598504539761647619",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MckoyTrevin",19,TRUE,FALSE,NA,NA
"248","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:29:13,FALSE,NA,"1598504529842028544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bellota_derecha",1466,TRUE,FALSE,NA,NA
"249","RT @MusicalMtnMomma: @railroadworkers Joe Biden is and always will be a wealthy man's best friend. If there was ever a time for a general s…",FALSE,0,NA,2022-12-02 02:29:12,FALSE,NA,"1598504525647724546",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vote4Progress",3,TRUE,FALSE,NA,NA
"250","RT @LivePDDave1: @RealJayWilliams @FirstTake Now do Joe Biden. https://t.co/LCrc77srFQ",FALSE,0,NA,2022-12-02 02:29:12,FALSE,NA,"1598504524888608771",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jessiologyy",192,TRUE,FALSE,NA,NA
"251","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:29:11,FALSE,NA,"1598504522380464130",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Paul50482930",3832,TRUE,FALSE,NA,NA
"252","RT @ACTforAmerica: Who's side is Joe Biden on?
Take Action NOW ➡️ https://t.co/muz2QPRJlY https://t.co/4lEJmIZA20",FALSE,0,NA,2022-12-02 02:29:11,FALSE,NA,"1598504521306894336",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TommyJAllTheWay",200,TRUE,FALSE,NA,NA
"253","RT @Ukraine66251776: 1998 the real Joe Biden 
Bomb Belgrade !
Take out their Oil Supply !
Send American pilots in and BLOW UP ALL THE BRIDG…",FALSE,0,NA,2022-12-02 02:29:09,FALSE,NA,"1598504514197168128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","peacepumpkinpic",519,TRUE,FALSE,NA,NA
"254","@FoxNews JOE BIDEN is 1 BIG FRAGMENT to the US CONSTITUTION 🇺🇸",FALSE,1,"FoxNews",2022-12-02 02:29:09,FALSE,"1598502224958726144","1598504513564205056","1367531","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobLagrossi",0,FALSE,FALSE,NA,NA
"255","RT @mjoyce317: 20,000 Active Duty Soldiers kicked out of the military 
40,000 National Guardsmen cut off from their benefits 
22,000 Reserv…",FALSE,0,NA,2022-12-02 02:29:09,FALSE,NA,"1598504511810801667",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RichdomAS",19,TRUE,FALSE,NA,NA
"256","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:29:08,FALSE,NA,"1598504508203540483",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hondaromy1",1181,TRUE,FALSE,NA,NA
"257","RT @larryelder: After @elonmusk vowed to release internal @Twitter communications on why the Joe/Hunter Biden laptop story was quashed, ex-…",FALSE,0,NA,2022-12-02 02:29:07,FALSE,NA,"1598504505557282818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NoraGee15",1354,TRUE,FALSE,NA,NA
"258","@NoLieWithBTC Just another lying liberal blaming Republicans for Joe Biden’s failure, Mr. Amtrak! Mr. union has fai… https://t.co/b5vXwKf6SO",FALSE,0,"NoLieWithBTC",2022-12-02 02:29:07,TRUE,"1598419881136951301","1598504505431437313","1268223690480615424","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Deadeyedaddy54",0,FALSE,FALSE,NA,NA
"259","@barstoolsports The bills will win and this is what Joe Biden will look like https://t.co/4aJCbZBIcE",FALSE,0,"barstoolsports",2022-12-02 02:29:07,FALSE,"1598502714824089600","1598504503707213825","22637974","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarinBocharski1",0,FALSE,FALSE,NA,NA
"260","If title 42 is lifted at the southern border the risk of foreign terrorist attack go's up.God forbid it happens. In… https://t.co/E0jFCR8iyq",FALSE,0,NA,2022-12-02 02:29:06,TRUE,NA,"1598504502109282304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SaveAmerica9898",0,FALSE,FALSE,NA,NA
"261","@stoolpresidente He is two years younger than Joe Biden",FALSE,0,"stoolpresidente",2022-12-02 02:29:06,FALSE,"1598488058994761734","1598504501560082433","43775786","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bigdumper29",0,FALSE,FALSE,NA,NA
"262","RT @LukewSavage: Biden just released a statement thanking the bipartisan effort to crush workers who were about to strike. 

https://t.co/g…",FALSE,0,NA,2022-12-02 02:29:05,FALSE,NA,"1598504498967748609",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TaconicWebster",236,TRUE,FALSE,NA,NA
"263","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:29:05,FALSE,NA,"1598504496388341762",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ann63853879",3832,TRUE,FALSE,NA,NA
"264","Biden: I’ll talk to Putin only if he agrees to end Ukraine war

https://t.co/gSHYixdTBA https://t.co/ThQXt1zw2l",FALSE,1,NA,2022-12-02 02:29:04,FALSE,NA,"1598504493205057536",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","WashTimes",0,FALSE,FALSE,NA,NA
"265","The Supreme Court kept President Joe Biden’s student-loan relief plan on hold while agreeing to hear arguments like… https://t.co/mpDzEZIuAq",FALSE,0,NA,2022-12-02 02:29:03,TRUE,NA,"1598504489287286786",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","BGOV",0,FALSE,FALSE,NA,NA
"266","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:29:01,FALSE,NA,"1598504480852803585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tom48392184",3832,TRUE,FALSE,NA,NA
"267","RT @CBSNews: Pres. Biden wants South Carolina to have the first nominating contest in 2024, followed by Nevada, New Hampshire, then Michiga…",FALSE,0,NA,2022-12-02 02:29:00,FALSE,NA,"1598504477597868033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trustnoonekdp",9,TRUE,FALSE,NA,NA
"268","RT @mjoyce317: 20,000 Active Duty Soldiers kicked out of the military 
40,000 National Guardsmen cut off from their benefits 
22,000 Reserv…",FALSE,0,NA,2022-12-02 02:29:00,FALSE,NA,"1598504475886600199",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SJTWalker",19,TRUE,FALSE,NA,NA
"269","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:28:59,FALSE,NA,"1598504471184789504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","richsuth",1466,TRUE,FALSE,NA,NA
"270","@ericareport Oh you liberalis Have your heads up your asses Joe Biden is the biggest embarrassment this country has… https://t.co/zdgSmkaD7J",FALSE,0,"ericareport",2022-12-02 02:28:58,TRUE,"1598402904846925825","1598504469393821698","1575205434843049984","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Georgem96420229",0,FALSE,FALSE,NA,NA
"271","RT @KyivIndependent: ⚡️Macron, Biden say West will 'never persuade Ukraine' to unacceptable compromise with Russia.

French President Emman…",FALSE,0,NA,2022-12-02 02:28:58,FALSE,NA,"1598504465518452736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kgb_lucy",184,TRUE,FALSE,NA,NA
"272","RT @CieGrant: No questions &amp; dialogue regarding these 2 fucking racist?

“How bout them Cowboys”

Fuck Jerry Jones &amp; his Cowboys. ✔️

Then…",FALSE,0,NA,2022-12-02 02:28:57,FALSE,NA,"1598504463035256834",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","codyrod41264524",3,TRUE,FALSE,NA,NA
"273","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:28:57,FALSE,NA,"1598504462603124736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Donna_Eplin",1466,TRUE,FALSE,NA,NA
"274","RT @DJJudd: Meanwhile, at the White House North Portico, President Joe Biden and First Lady Jill Biden welcome French President Emmanuel Ma…",FALSE,0,NA,2022-12-02 02:28:57,FALSE,NA,"1598504462494011393",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","queeniebee99",33,TRUE,FALSE,NA,NA
"275","RT @imillhiser: Excited for the Court’s 6-3 decision holding that student loan relief is a “major question” reserved for the judiciary beca…",FALSE,0,NA,2022-12-02 02:28:57,FALSE,NA,"1598504462338899969",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cloudwanderer3",84,TRUE,FALSE,NA,NA
"276","RT @DJJudd: Meanwhile, at the White House North Portico, President Joe Biden and First Lady Jill Biden welcome French President Emmanuel Ma…",FALSE,0,NA,2022-12-02 02:28:56,FALSE,NA,"1598504460870774784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UmJennah9",33,TRUE,FALSE,NA,NA
"277","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:28:56,FALSE,NA,"1598504460027936768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","buffalodadrogi",1181,TRUE,FALSE,NA,NA
"278","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:28:54,FALSE,NA,"1598504451358212096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jimmycb7",1181,TRUE,FALSE,NA,NA
"279","RT @MarshaBlackburn: Every day, men and women drop everything to serve and protect our nation.

Joe Biden’s willing to discharge them becau…",FALSE,0,NA,2022-12-02 02:28:54,FALSE,NA,"1598504449869324291",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Michaelbrandel2",812,TRUE,FALSE,NA,NA
"280","RT @dellavolpe: Newt Gingrich on Joe Biden.

""Republicans must learn to quit underestimating @POTUS.""

""Conservatives’ hostility to Biden a…",FALSE,0,NA,2022-12-02 02:28:53,FALSE,NA,"1598504446585077760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hunleydeh",5820,TRUE,FALSE,NA,NA
"281","RT @mjoyce317: 20,000 Active Duty Soldiers kicked out of the military 
40,000 National Guardsmen cut off from their benefits 
22,000 Reserv…",FALSE,0,NA,2022-12-02 02:28:53,FALSE,NA,"1598504444928352256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anthony_gagop",19,TRUE,FALSE,NA,NA
"282","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:28:53,FALSE,NA,"1598504444626452480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SteveCl35775222",3832,TRUE,FALSE,NA,NA
"283","RT @dijoni: Joe Biden he lies a lot. and Joe Biden is a Jim crow, democrat. https://t.co/wwj51Fq5c4",FALSE,0,NA,2022-12-02 02:28:52,FALSE,NA,"1598504442155900929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaDusseDon",152,TRUE,FALSE,NA,NA
"284","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:28:51,FALSE,NA,"1598504440063037442",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rcmach3",3832,TRUE,FALSE,NA,NA
"285","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:28:51,FALSE,NA,"1598504436283883521",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dee1forever",1181,TRUE,FALSE,NA,NA
"286","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:28:50,FALSE,NA,"1598504434647998464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ccrist48",3832,TRUE,FALSE,NA,NA
"287","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:28:50,FALSE,NA,"1598504432471261184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DebbieWilno",1181,TRUE,FALSE,NA,NA
"288","RT @BPUnion: No single person in the modern history of this country has done more damage to our border than Joe Biden. The deaths, trashing…",FALSE,0,NA,2022-12-02 02:28:49,FALSE,NA,"1598504430827364353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KnabenshueTim",507,TRUE,FALSE,NA,NA
"289","RT @stratosphere53: Joe Biden never expected to hear a top Democrat Senator say these two words about gun control: https://t.co/XCoFl0UXGE",FALSE,0,NA,2022-12-02 02:28:49,FALSE,NA,"1598504429677907969",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","stratosphere53",1,TRUE,FALSE,NA,NA
"290","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:28:48,FALSE,NA,"1598504424716095489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lisa43018757",3832,TRUE,FALSE,NA,NA
"291","@JUN3SEN joe biden hit chipp player",FALSE,0,"JUN3SEN",2022-12-02 02:28:47,FALSE,"1598501846280278021","1598504423344541696","1377641784319295489","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","notgaytrademark",0,FALSE,FALSE,NA,NA
"292","RT @HawleyMO: At the behest of Joe Biden, US Senate now using federal law to force railroad workers to accept contracts they voted to reject",FALSE,0,NA,2022-12-02 02:28:47,FALSE,NA,"1598504421234712577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nhennen",1323,TRUE,FALSE,NA,NA
"293","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:28:46,FALSE,NA,"1598504417858306048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jackchow333",1181,TRUE,FALSE,NA,NA
"294","RT @BPUnion: No single person in the modern history of this country has done more damage to our border than Joe Biden. The deaths, trashing…",FALSE,0,NA,2022-12-02 02:28:46,FALSE,NA,"1598504416591507457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maggieking16",507,TRUE,FALSE,NA,NA
"295","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:28:46,FALSE,NA,"1598504415392157698",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JADECKER1",3832,TRUE,FALSE,NA,NA
"296","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:28:46,FALSE,NA,"1598504415354392576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Michaelbrandel2",1466,TRUE,FALSE,NA,NA
"297","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:28:45,FALSE,NA,"1598504411655028737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tengland1972",3832,TRUE,FALSE,NA,NA
"298","RT @ReadeAlexandra: EXCLUSIVE: Tara Reade Calls GOP-Majority House To Investigate Alleged Sexual Assault By Joe Biden https://t.co/UXR9kSbc…",FALSE,0,NA,2022-12-02 02:28:44,FALSE,NA,"1598504408744067074",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GBowings",74,TRUE,FALSE,NA,NA
"299","@WZakalwe @Leigh_ATL_SAV @smileyface4380 @POTUS @JoeBiden A hole licker actually, that best describes you! Joe want… https://t.co/5y5NoD9WXv",FALSE,0,"WZakalwe",2022-12-02 02:28:42,TRUE,"1598496922222067713","1598504401811156992","1007217081492705280","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nicky6teven",0,FALSE,FALSE,NA,NA
"300","So Joe Biden is making our military vaccinate again he's weakening our military for his buddies in China he's a tra… https://t.co/NaqSMSviQC",FALSE,0,NA,2022-12-02 02:28:42,TRUE,NA,"1598504400435265538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frederick_golba",0,FALSE,FALSE,NA,NA
"301","Joe Biden is uncle Joe - Obama so full of it https://t.co/xL0iIIsjw4",FALSE,0,NA,2022-12-02 02:28:42,FALSE,NA,"1598504400074457090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","91Albrightcourt",0,FALSE,FALSE,NA,NA
"302","RT @BPUnion: No single person in the modern history of this country has done more damage to our border than Joe Biden. The deaths, trashing…",FALSE,0,NA,2022-12-02 02:28:42,FALSE,NA,"1598504399881777152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BobCole84688678",507,TRUE,FALSE,NA,NA
"303","RT @mjoyce317: 20,000 Active Duty Soldiers kicked out of the military 
40,000 National Guardsmen cut off from their benefits 
22,000 Reserv…",FALSE,0,NA,2022-12-02 02:28:40,FALSE,NA,"1598504393841721350",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alexand14182184",19,TRUE,FALSE,NA,NA
"304","@POTUS Joe Pinocchio Biden.
Come on folks! How can we support Joe Pinocchio Biden for two more years. 😫 🤢🤮",FALSE,0,"POTUS",2022-12-02 02:28:39,FALSE,"1598478379455488003","1598504389383278592","1349149096909668363","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rosillo_rudy",0,FALSE,FALSE,NA,NA
"305","@RickyDoggin Yet Joe Biden remains silent!!",FALSE,0,"RickyDoggin",2022-12-02 02:28:39,FALSE,"1598458744111001601","1598504388015886337","1494513441234636815","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TimDWhite1313",0,FALSE,FALSE,NA,NA
"306","RT @Newsweek: President Joe Biden is hosting French President Emmanuel Macron for the first state dinner of his presidency. Follow Newsweek…",FALSE,0,NA,2022-12-02 02:28:38,FALSE,NA,"1598504385193119744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jaquebelle",14,TRUE,FALSE,NA,NA
"307","Joe Biden never expected to hear a top Democrat Senator say these two words about gun control: https://t.co/XCoFl0UXGE",FALSE,0,NA,2022-12-02 02:28:38,FALSE,NA,"1598504383884546049",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","stratosphere53",1,FALSE,FALSE,NA,NA
"308","RT @JUN3SEN: do you guys ever deepthroat water bottles thinking they're joe biden",FALSE,0,NA,2022-12-02 02:28:38,FALSE,NA,"1598504383540609026",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","notgaytrademark",1,TRUE,FALSE,NA,NA
"309","RT @KyivIndependent: ⚡️Macron, Biden say West will 'never persuade Ukraine' to unacceptable compromise with Russia.

French President Emman…",FALSE,0,NA,2022-12-02 02:28:37,FALSE,NA,"1598504379661062144",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AEDocHolliday",184,TRUE,FALSE,NA,NA
"310","RT @jayleeson: Truth that is gonna frustrate some rural folks— Joe Biden is keeping your hospitals open, not Texas ‘conservatives’ for whom…",FALSE,0,NA,2022-12-02 02:28:36,FALSE,NA,"1598504376590557190",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AllenAC009",6,TRUE,FALSE,NA,NA
"311","RT @LukewSavage: Biden just released a statement thanking the bipartisan effort to crush workers who were about to strike. 

https://t.co/g…",FALSE,0,NA,2022-12-02 02:28:36,FALSE,NA,"1598504375441317889",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KindAndUnblind",236,TRUE,FALSE,NA,NA
"312","I have Twitter notifications turned on for several of the actors I follow and a few other important figures.
But I’… https://t.co/6JBbBf0mWI",FALSE,0,NA,2022-12-02 02:28:35,TRUE,NA,"1598504371251458051",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndigoMagnolia",0,FALSE,FALSE,NA,NA
